animal_id,breed,age_years,weight_kg,lactation_number,timestamp,day,body_temp,heart_rate,respiratory_rate,activity_level,rumination_min,feed_intake,water_intake,milk_yield,lying_time,steps_count,gait_score,stance_symmetry,stride_length,health_status,disease_type,is_anomaly,ambient_temp,humidity_pct,thi_index
KS-0057,Red Sindhi,10.0,646.2,0,2025-01-30 10:50:00,29,39.34,61.11,23.44,56.05,465.37,23.74,61.78,19.67,13.66,4882.73,1.4,0.927,1.56,0,None,0,28.7,72.5,79.7
KS-0058,Red Sindhi,3.3,398.5,1,2025-01-01 17:45:00,0,39.28,50.66,26.23,78.73,509.69,26.03,44.99,22.77,13.71,4928.22,1.2,0.974,1.61,0,None,0,22.3,84.5,70.9
KS-0058,Red Sindhi,3.3,398.5,1,2025-01-02 10:10:00,1,39.31,62.74,16.38,55.35,400.33,24.85,44.64,15.97,10.48,4896.9,1.2,0.907,1.42,0,None,0,36.1,60.8,88.5
KS-0058,Red Sindhi,3.3,398.5,1,2025-01-03 12:30:00,2,39.29,47.41,18.36,61.73,415.92,25.02,51.12,24.94,10.91,4202.27,1.1,0.952,1.61,0,None,0,28.8,44.2,75.8
KS-0058,Red Sindhi,3.3,398.5,1,2025-01-04 15:54:00,3,39.13,58.2,14.87,62.74,514.01,20.82,56.51,21.32,11.96,3088.69,1.4,0.914,1.42,0,None,0,38.0,71.4,93.7
KS-0058,Red Sindhi,3.3,398.5,1,2025-01-05 14:10:00,4,38.59,76.34,23.97,83.63,489.05,20.03,48.76,22.51,12.27,3667.62,1.2,0.995,1.48,0,None,0,25.4,79.0,75.4
KS-0058,Red Sindhi,3.3,398.5,1,2025-01-06 19:28:00,5,39.23,60.42,26.11,52.86,421.87,24.49,49.13,14.59,12.24,4947.66,1.4,0.903,1.64,0,None,0,30.9,80.0,84.3
KS-0058,Red Sindhi,3.3,398.5,1,2025-01-07 16:32:00,6,38.57,73.46,22.87,52.47,489.33,22.34,56.0,20.82,12.11,2934.98,1.5,0.908,1.49,0,None,0,27.0,87.5,79.0
KS-0058,Red Sindhi,3.3,398.5,1,2025-01-08 09:37:00,7,39.14,54.55,16.91,74.44,438.72,19.82,45.27,17.48,11.15,3192.42,1.4,0.999,1.69,0,None,0,23.5,58.4,70.5
KS-0058,Red Sindhi,3.3,398.5,1,2025-01-09 07:54:00,8,38.71,78.24,26.87,81.93,389.75,27.54,78.74,17.18,11.64,4869.44,1.5,0.987,1.5,0,None,0,23.6,87.0,73.3
KS-0058,Red Sindhi,3.3,398.5,1,2025-01-10 06:45:00,9,38.79,79.46,26.22,71.51,483.37,26.63,52.49,21.63,10.16,2482.4,1.0,0.977,1.62,0,None,0,31.7,51.9,80.7
KS-0058,Red Sindhi,3.3,398.5,1,2025-01-11 10:28:00,10,39.16,45.15,29.43,83.13,466.28,23.94,46.85,24.06,13.42,4910.74,1.2,0.943,1.55,0,None,0,32.8,49.2,81.7
KS-0058,Red Sindhi,3.3,398.5,1,2025-01-12 07:58:00,11,39.06,47.33,30.28,83.86,514.32,28.44,39.64,13.67,11.25,2273.18,1.3,0.962,1.59,0,None,0,27.8,81.0,79.5
KS-0058,Red Sindhi,3.3,398.5,1,2025-01-13 18:10:00,12,38.66,68.51,19.58,77.01,406.35,18.61,46.7,21.43,13.84,3171.39,1.4,0.91,1.44,0,None,0,36.1,77.5,92.1
KS-0058,Red Sindhi,3.3,398.5,1,2025-01-14 11:27:00,13,39.22,72.29,29.53,73.66,400.98,22.51,73.58,26.55,11.61,3000.56,1.0,0.933,1.61,0,None,0,25.4,47.7,72.0
KS-0058,Red Sindhi,3.3,398.5,1,2025-01-15 08:53:00,14,38.41,55.96,26.22,64.08,418.92,24.43,68.52,27.61,13.7,4058.8,1.4,0.915,1.54,0,None,0,32.6,40.2,79.8
KS-0058,Red Sindhi,3.3,398.5,1,2025-01-16 12:12:00,15,38.82,50.29,25.02,55.24,489.79,20.05,68.72,22.63,13.83,2829.97,1.2,0.914,1.5,0,None,0,39.9,72.8,96.9
KS-0058,Red Sindhi,3.3,398.5,1,2025-01-17 19:19:00,16,38.9,70.87,28.74,68.48,421.55,22.74,63.46,16.03,14.01,2801.68,1.4,0.983,1.53,0,None,0,35.5,89.7,93.7
KS-0058,Red Sindhi,3.3,398.5,1,2025-01-18 19:40:00,17,39.02,41.66,41.63,53.07,384.89,26.99,73.47,15.04,13.58,2539.12,2.2,0.888,1.39,1,Heat_Stress,1,28.3,70.4,78.8
KS-0058,Red Sindhi,3.3,398.5,1,2025-01-19 19:52:00,18,40.34,52.9,58.57,26.91,282.5,21.02,86.82,15.5,12.98,2830.84,2.3,0.894,1.14,2,Heat_Stress,1,33.9,44.1,82.1
KS-0058,Red Sindhi,3.3,398.5,1,2025-01-20 09:19:00,19,39.33,69.58,42.99,55.96,385.76,22.57,60.95,13.59,13.6,2954.5,2.2,0.798,1.29,1,Heat_Stress,1,27.5,79.2,78.8
KS-0058,Red Sindhi,3.3,398.5,1,2025-01-21 13:37:00,20,38.92,52.76,19.77,64.19,461.79,20.07,68.17,14.72,10.29,2869.73,1.4,0.935,1.65,0,None,0,37.7,69.9,92.8
KS-0058,Red Sindhi,3.3,398.5,1,2025-01-22 07:27:00,21,38.44,76.44,21.75,80.49,503.2,22.25,63.02,17.25,11.5,3523.14,1.4,0.922,1.55,0,None,0,27.7,76.3,78.7
KS-0058,Red Sindhi,3.3,398.5,1,2025-01-23 06:22:00,22,38.49,61.66,18.07,57.91,415.83,20.56,54.58,16.8,12.48,4214.63,1.1,0.947,1.43,0,None,0,32.0,45.2,80.0
KS-0058,Red Sindhi,3.3,398.5,1,2025-01-24 10:36:00,23,38.64,76.38,27.96,67.75,432.18,19.25,78.75,15.67,12.33,3799.86,1.1,0.976,1.5,0,None,0,22.7,75.3,70.8
KS-0058,Red Sindhi,3.3,398.5,1,2025-01-25 19:29:00,24,38.74,63.91,22.16,50.21,433.06,20.52,70.3,18.7,12.27,2878.23,1.5,0.914,1.64,0,None,0,34.4,80.4,90.0
KS-0058,Red Sindhi,3.3,398.5,1,2025-01-26 06:32:00,25,38.8,62.23,24.39,70.78,481.73,23.88,52.06,29.58,10.41,2245.26,1.4,0.98,1.42,0,None,0,31.7,83.4,86.2
KS-0058,Red Sindhi,3.3,398.5,1,2025-01-27 19:28:00,26,39.01,67.44,29.78,50.23,518.76,26.57,67.31,29.82,10.44,4278.52,1.3,0.992,1.68,0,None,0,24.8,77.9,74.3
KS-0058,Red Sindhi,3.3,398.5,1,2025-01-28 11:51:00,27,39.25,61.57,20.19,52.59,390.51,22.34,71.38,13.56,12.53,3021.72,1.4,0.934,1.65,0,None,0,31.7,50.9,80.6
KS-0058,Red Sindhi,3.3,398.5,1,2025-01-29 17:56:00,28,39.36,57.44,23.66,80.32,465.49,23.11,58.14,20.09,12.85,4048.64,1.4,0.925,1.41,0,None,0,32.2,49.7,81.0
KS-0058,Red Sindhi,3.3,398.5,1,2025-01-30 15:28:00,29,39.18,58.49,22.71,59.11,416.3,19.91,64.02,26.76,13.82,4641.3,1.5,0.911,1.45,0,None,0,36.4,77.5,92.6
KS-0059,Crossbred,9.8,579.4,3,2025-01-01 07:04:00,0,39.3,66.07,20.62,76.99,454.78,25.86,62.26,24.79,13.54,2147.69,1.5,0.989,1.57,0,None,0,33.2,84.8,88.9
KS-0059,Crossbred,9.8,579.4,3,2025-01-02 17:16:00,1,39.18,78.13,17.62,81.75,497.81,25.87,71.88,20.48,11.88,2431.29,1.1,0.926,1.52,0,None,0,34.6,50.4,84.3
KS-0059,Crossbred,9.8,579.4,3,2025-01-03 15:51:00,2,39.41,55.35,20.35,62.87,434.45,25.42,41.39,17.15,13.47,2676.36,1.4,0.97,1.65,0,None,0,24.2,76.1,73.2
KS-0059,Crossbred,9.8,579.4,3,2025-01-04 16:21:00,3,38.66,73.23,26.97,83.16,397.41,20.56,53.12,18.82,13.72,2872.92,1.5,0.947,1.69,0,None,0,29.9,59.2,79.5
KS-0059,Crossbred,9.8,579.4,3,2025-01-05 18:01:00,4,38.42,43.99,26.91,76.28,488.68,27.39,65.82,22.93,11.05,3339.78,1.2,0.932,1.54,0,None,0,34.7,81.5,90.7
KS-0059,Crossbred,9.8,579.4,3,2025-01-06 15:20:00,5,38.98,75.28,27.76,74.2,401.38,26.38,53.18,19.13,11.58,4619.02,1.2,0.932,1.68,0,None,0,27.1,58.5,75.5
KS-0059,Crossbred,9.8,579.4,3,2025-01-07 11:49:00,6,38.37,72.39,26.68,52.78,461.9,26.69,75.04,24.13,13.81,3085.99,1.2,0.93,1.46,0,None,0,25.2,59.0,72.9
KS-0059,Crossbred,9.8,579.4,3,2025-01-08 13:06:00,7,39.44,76.85,15.7,50.5,380.25,21.43,77.11,13.1,11.56,2482.57,1.3,0.906,1.66,1,Mastitis,1,36.3,60.6,88.7
KS-0059,Crossbred,9.8,579.4,3,2025-01-09 18:51:00,8,39.94,87.77,29.01,33.18,324.69,17.52,67.13,6.65,12.91,4395.09,1.4,0.902,1.42,2,Mastitis,1,22.6,48.6,68.5
KS-0059,Crossbred,9.8,579.4,3,2025-01-10 10:04:00,9,40.88,100.65,23.19,24.55,358.59,16.34,44.25,9.69,10.24,2565.19,1.5,0.98,1.69,2,Mastitis,1,33.0,58.5,83.7
KS-0059,Crossbred,9.8,579.4,3,2025-01-11 18:37:00,10,38.86,48.18,26.68,52.88,410.11,20.18,60.45,22.48,10.32,3867.62,1.1,0.979,1.48,0,None,0,23.4,71.6,71.6
KS-0059,Crossbred,9.8,579.4,3,2025-01-12 19:49:00,11,39.28,51.93,21.55,51.42,439.09,22.08,60.48,13.39,12.18,2836.16,1.4,0.935,1.69,0,None,0,27.8,79.4,79.3
KS-0059,Crossbred,9.8,579.4,3,2025-01-13 11:28:00,12,38.58,52.29,16.67,55.29,469.81,21.56,71.33,27.83,13.64,3524.92,1.4,0.928,1.4,0,None,0,35.0,51.7,85.1
KS-0059,Crossbred,9.8,579.4,3,2025-01-14 09:39:00,13,38.89,41.28,24.53,84.28,422.61,25.02,77.56,14.98,13.8,4093.32,1.2,1.0,1.58,0,None,0,33.5,76.6,87.8
KS-0059,Crossbred,9.8,579.4,3,2025-01-15 09:23:00,14,38.44,50.92,18.57,61.37,447.47,21.18,72.94,24.71,11.93,3051.89,1.5,0.902,1.43,0,None,0,28.7,49.0,76.4
KS-0059,Crossbred,9.8,579.4,3,2025-01-16 17:08:00,15,39.29,69.14,29.31,83.97,504.31,27.14,56.31,12.61,13.62,2827.8,1.1,0.961,1.49,0,None,0,25.3,70.3,74.3
KS-0059,Crossbred,9.8,579.4,3,2025-01-17 06:54:00,16,39.36,48.54,22.92,77.14,512.44,20.49,42.05,22.3,10.93,4778.43,1.2,0.91,1.55,0,None,0,38.1,82.1,96.3
KS-0059,Crossbred,9.8,579.4,3,2025-01-18 08:31:00,17,39.29,70.23,21.01,57.84,416.72,24.57,69.93,18.81,10.92,3398.54,1.0,0.988,1.57,0,None,0,39.2,59.7,92.6
KS-0059,Crossbred,9.8,579.4,3,2025-01-19 17:11:00,18,39.19,72.53,18.88,83.49,497.21,20.98,54.54,12.43,10.61,3531.41,1.4,0.949,1.63,0,None,0,37.4,67.5,91.8
KS-0059,Crossbred,9.8,579.4,3,2025-01-20 10:50:00,19,38.55,53.46,30.03,71.26,475.44,27.55,66.0,29.06,10.49,2778.04,1.2,0.912,1.65,0,None,0,29.0,79.6,81.2
KS-0059,Crossbred,9.8,579.4,3,2025-01-21 17:20:00,20,39.33,46.23,16.66,57.5,517.25,26.97,79.29,14.3,10.08,2891.19,1.2,0.995,1.47,0,None,0,35.7,51.5,85.9
KS-0059,Crossbred,9.8,579.4,3,2025-01-22 12:04:00,21,39.22,50.67,20.82,68.87,462.04,25.19,57.37,17.73,10.09,3287.08,1.0,0.991,1.66,0,None,0,36.4,69.0,90.7
KS-0059,Crossbred,9.8,579.4,3,2025-01-23 08:53:00,22,39.33,42.37,23.3,73.08,383.09,23.87,56.03,20.12,11.27,3444.46,1.3,0.93,1.7,0,None,0,34.6,57.6,85.7
KS-0059,Crossbred,9.8,579.4,3,2025-01-24 12:50:00,23,39.03,70.92,22.14,60.38,427.63,17.99,72.04,13.9,12.35,2092.51,1.1,0.974,1.43,0,None,0,29.9,40.3,76.6
KS-0059,Crossbred,9.8,579.4,3,2025-01-25 10:06:00,24,38.53,65.89,23.44,60.37,396.71,18.71,46.94,25.9,11.51,3519.43,1.4,0.98,1.66,0,None,0,23.5,51.8,69.9
KS-0059,Crossbred,9.8,579.4,3,2025-01-26 16:47:00,25,38.28,58.65,28.42,66.66,378.46,23.03,67.25,24.8,11.32,4994.87,1.5,0.924,1.62,0,None,0,27.9,81.8,79.8
KS-0059,Crossbred,9.8,579.4,3,2025-01-27 15:09:00,26,39.28,53.19,19.82,78.02,481.41,26.46,76.29,18.49,10.69,4239.29,1.4,0.927,1.61,0,None,0,34.8,78.5,90.3
KS-0059,Crossbred,9.8,579.4,3,2025-01-28 10:50:00,27,38.36,48.36,17.41,84.79,374.81,23.99,59.44,29.59,11.4,3274.78,1.1,0.944,1.5,0,None,0,26.4,62.4,75.0
KS-0059,Crossbred,9.8,579.4,3,2025-01-29 09:25:00,28,38.8,46.26,15.62,74.06,441.64,18.5,75.98,26.86,12.36,2635.25,1.3,0.983,1.7,0,None,0,31.1,78.0,84.3
KS-0059,Crossbred,9.8,579.4,3,2025-01-30 12:28:00,29,39.17,55.7,25.75,74.61,504.53,26.37,57.54,18.07,12.09,4421.26,1.1,0.977,1.45,0,None,0,26.3,76.6,76.6
KS-0060,Red Sindhi,8.4,418.9,4,2025-01-01 08:07:00,0,38.81,52.7,29.04,75.56,478.76,18.67,59.96,24.15,10.39,2781.5,1.4,0.946,1.63,0,None,0,34.8,67.6,88.0
KS-0060,Red Sindhi,8.4,418.9,4,2025-01-02 14:29:00,1,38.67,43.05,16.07,76.52,410.72,21.69,51.26,29.3,10.44,3042.05,1.2,0.922,1.61,0,None,0,24.7,53.3,71.6
KS-0060,Red Sindhi,8.4,418.9,4,2025-01-03 08:15:00,2,39.19,74.56,26.21,83.81,423.56,24.19,77.81,15.21,11.14,4380.52,1.3,0.984,1.43,0,None,0,33.7,60.2,85.0
KS-0060,Red Sindhi,8.4,418.9,4,2025-01-04 15:05:00,3,39.42,44.65,18.41,84.39,511.11,19.6,79.46,18.9,11.11,3365.73,1.0,0.944,1.56,0,None,0,34.9,45.1,83.6
KS-0060,Red Sindhi,8.4,418.9,4,2025-01-05 12:00:00,4,38.36,60.01,27.8,67.47,449.06,23.16,79.33,23.7,13.43,2632.36,1.3,0.942,1.68,0,None,0,29.8,83.9,83.2
KS-0060,Red Sindhi,8.4,418.9,4,2025-01-06 18:58:00,5,38.66,47.99,17.28,74.05,475.56,18.98,68.94,29.28,11.21,2844.8,1.0,0.92,1.67,0,None,0,39.9,69.0,95.9
KS-0060,Red Sindhi,8.4,418.9,4,2025-01-07 11:37:00,6,38.73,72.51,24.82,43.26,334.52,18.43,73.73,14.28,13.62,3880.9,1.2,0.93,1.4,1,Metabolic_Disorder,1,34.7,74.2,89.2
KS-0060,Red Sindhi,8.4,418.9,4,2025-01-08 13:10:00,7,38.22,65.25,25.77,41.24,366.74,20.6,58.8,13.17,11.39,4317.04,1.2,0.953,1.59,1,Metabolic_Disorder,1,32.7,67.3,84.9
KS-0060,Red Sindhi,8.4,418.9,4,2025-01-09 17:20:00,8,38.28,89.31,21.53,38.97,221.8,12.2,64.41,9.03,12.36,4237.29,1.3,0.92,1.65,2,Metabolic_Disorder,1,32.6,75.9,86.3
KS-0060,Red Sindhi,8.4,418.9,4,2025-01-10 17:11:00,9,38.35,90.33,18.71,48.57,296.73,14.08,71.79,10.76,13.24,4322.55,1.3,0.987,1.53,2,Metabolic_Disorder,1,31.2,45.7,79.0
KS-0060,Red Sindhi,8.4,418.9,4,2025-01-11 14:20:00,10,38.45,78.49,15.41,57.5,311.11,14.29,43.55,12.03,11.76,4597.93,1.1,0.945,1.43,1,Metabolic_Disorder,1,34.2,78.6,89.3
KS-0060,Red Sindhi,8.4,418.9,4,2025-01-12 13:44:00,11,38.3,77.21,21.27,54.95,321.59,17.93,50.1,17.66,13.87,3964.67,1.3,0.997,1.43,1,Metabolic_Disorder,1,34.4,41.5,82.2
KS-0060,Red Sindhi,8.4,418.9,4,2025-01-13 16:08:00,12,39.21,80.07,22.19,49.48,418.18,23.62,78.69,29.58,13.72,3829.05,1.4,0.946,1.59,0,None,0,22.3,84.0,70.9
KS-0060,Red Sindhi,8.4,418.9,4,2025-01-14 10:20:00,13,38.71,61.27,21.04,51.93,469.44,26.4,73.19,26.68,11.19,3094.63,1.0,0.93,1.5,0,None,0,27.4,80.0,78.7
KS-0060,Red Sindhi,8.4,418.9,4,2025-01-15 16:56:00,14,39.1,68.58,23.75,79.36,517.76,22.9,71.64,12.75,13.74,3851.24,1.2,0.907,1.47,0,None,0,27.3,41.8,73.6
KS-0060,Red Sindhi,8.4,418.9,4,2025-01-16 07:20:00,15,39.0,40.86,30.01,82.4,451.03,18.5,63.5,18.79,10.42,3976.0,1.2,0.947,1.71,0,None,0,26.9,56.9,75.0
KS-0060,Red Sindhi,8.4,418.9,4,2025-01-17 14:04:00,16,38.61,77.02,28.69,83.11,419.88,24.34,54.29,29.57,13.46,4926.02,1.4,0.954,1.67,0,None,0,39.5,80.2,98.1
KS-0060,Red Sindhi,8.4,418.9,4,2025-01-18 16:25:00,17,38.44,50.45,27.82,51.84,403.14,20.49,41.21,29.13,10.73,4023.26,1.3,0.914,1.69,0,None,0,34.3,42.4,82.3
KS-0060,Red Sindhi,8.4,418.9,4,2025-01-19 12:14:00,18,39.17,50.88,15.6,64.23,457.73,28.23,70.52,26.21,10.92,3229.82,1.4,0.914,1.69,0,None,0,24.7,56.3,72.0
KS-0060,Red Sindhi,8.4,418.9,4,2025-01-20 08:45:00,19,39.4,54.78,28.34,67.71,436.33,25.57,75.05,27.39,10.09,4767.86,1.4,0.937,1.46,0,None,0,23.9,49.8,70.3
KS-0060,Red Sindhi,8.4,418.9,4,2025-01-21 14:16:00,20,39.06,77.98,20.07,63.81,486.4,20.74,78.72,26.72,13.55,2681.29,1.3,0.977,1.6,0,None,0,34.0,61.5,85.7
KS-0060,Red Sindhi,8.4,418.9,4,2025-01-22 06:21:00,21,38.68,51.52,24.55,81.94,379.94,26.66,49.41,26.78,11.27,3360.41,1.2,0.943,1.53,0,None,0,32.8,46.5,81.2
KS-0060,Red Sindhi,8.4,418.9,4,2025-01-23 10:07:00,22,39.04,76.4,15.32,72.62,472.02,27.06,68.18,21.73,13.3,2969.39,1.3,0.984,1.54,0,None,0,23.3,61.3,70.5
KS-0060,Red Sindhi,8.4,418.9,4,2025-01-24 17:14:00,23,38.53,58.5,22.5,60.35,460.46,20.23,78.34,21.54,10.03,3241.38,1.3,0.913,1.57,0,None,0,35.4,52.6,85.8
KS-0060,Red Sindhi,8.4,418.9,4,2025-01-25 09:23:00,24,38.64,60.35,15.83,83.69,463.77,24.38,53.99,26.06,13.72,2237.11,1.1,0.96,1.57,0,None,0,31.7,49.7,80.4
KS-0060,Red Sindhi,8.4,418.9,4,2025-01-26 16:47:00,25,38.38,74.02,22.36,69.64,382.96,18.07,73.61,23.43,12.16,3880.46,1.1,0.989,1.68,0,None,0,29.2,45.1,76.4
KS-0060,Red Sindhi,8.4,418.9,4,2025-01-27 19:34:00,26,39.04,74.53,22.51,59.46,498.67,21.56,61.96,19.25,11.93,3115.04,1.1,0.919,1.4,0,None,0,33.6,44.3,81.8
KS-0060,Red Sindhi,8.4,418.9,4,2025-01-28 18:34:00,27,38.89,61.0,15.4,76.6,429.69,24.71,41.97,23.36,12.46,3352.05,1.2,0.913,1.62,0,None,0,29.9,59.7,79.6
KS-0060,Red Sindhi,8.4,418.9,4,2025-01-29 06:49:00,28,38.4,44.2,29.44,78.33,402.15,26.95,78.0,16.98,11.47,2245.91,1.3,0.918,1.49,0,None,0,30.8,70.0,82.5
KS-0060,Red Sindhi,8.4,418.9,4,2025-01-30 19:21:00,29,38.67,45.73,27.79,84.98,483.67,22.55,59.89,18.01,11.39,3664.55,1.3,0.937,1.42,0,None,0,35.7,88.2,93.7
KS-0061,Jersey,3.3,641.8,2,2025-01-01 11:29:00,0,38.61,61.29,21.78,69.19,408.25,27.01,43.58,12.84,13.4,2119.32,1.1,0.92,1.45,0,None,0,28.4,42.1,75.0
KS-0061,Jersey,3.3,641.8,2,2025-01-02 12:16:00,1,38.34,62.44,28.13,85.12,391.04,25.68,72.2,26.6,10.92,4280.97,1.0,0.993,1.43,0,None,0,36.8,83.8,94.6
KS-0061,Jersey,3.3,641.8,2,2025-01-03 08:25:00,2,39.38,60.57,17.51,56.17,491.61,25.82,44.38,23.55,11.63,4543.17,1.1,0.926,1.44,0,None,0,34.9,71.5,89.0
KS-0061,Jersey,3.3,641.8,2,2025-01-04 06:30:00,3,38.76,65.56,16.15,68.1,463.4,24.72,72.25,21.75,12.19,4083.07,1.4,0.983,1.58,0,None,0,28.4,77.1,79.9
KS-0061,Jersey,3.3,641.8,2,2025-01-05 15:22:00,4,38.6,44.22,25.1,84.41,431.81,24.15,61.02,12.62,13.55,4083.27,1.2,0.942,1.5,0,None,0,28.6,56.0,77.2
KS-0061,Jersey,3.3,641.8,2,2025-01-06 14:23:00,5,38.58,74.58,29.52,63.26,434.72,23.97,49.98,12.24,10.19,3692.75,1.1,0.992,1.65,0,None,0,29.2,81.0,81.7
KS-0061,Jersey,3.3,641.8,2,2025-01-07 13:49:00,6,38.89,54.58,22.2,75.17,479.46,18.37,70.35,21.69,12.23,3867.69,1.4,0.95,1.58,0,None,0,24.3,53.9,71.2
KS-0061,Jersey,3.3,641.8,2,2025-01-08 18:55:00,7,39.04,55.61,20.28,68.4,482.57,25.32,55.99,27.16,13.49,2861.98,1.1,0.985,1.66,0,None,0,25.7,84.2,76.5
KS-0061,Jersey,3.3,641.8,2,2025-01-09 17:37:00,8,39.28,58.45,20.36,74.2,498.02,18.19,57.73,26.9,13.64,2336.21,1.1,0.908,1.46,0,None,0,32.6,89.1,88.7
KS-0061,Jersey,3.3,641.8,2,2025-01-10 17:51:00,9,38.71,52.41,17.84,60.82,479.04,24.96,76.2,25.52,10.97,3769.74,1.2,0.998,1.64,0,None,0,33.0,68.1,85.5
KS-0061,Jersey,3.3,641.8,2,2025-01-11 14:04:00,10,39.21,78.66,27.37,83.52,396.95,22.8,73.03,17.19,13.93,4074.42,1.1,0.987,1.65,0,None,0,36.2,85.3,94.0
KS-0061,Jersey,3.3,641.8,2,2025-01-12 13:25:00,11,39.11,79.0,21.19,52.87,404.64,26.63,56.89,19.06,11.6,4054.15,1.2,0.945,1.58,0,None,0,34.7,71.5,88.7
KS-0061,Jersey,3.3,641.8,2,2025-01-13 14:35:00,12,39.15,55.11,26.73,83.95,434.59,18.62,53.93,27.16,11.77,2490.98,1.1,0.925,1.53,0,None,0,27.8,53.6,75.8
KS-0061,Jersey,3.3,641.8,2,2025-01-14 16:54:00,13,38.87,74.8,17.22,70.08,465.52,23.58,54.59,24.21,12.26,3436.2,1.1,0.921,1.67,0,None,0,35.5,41.9,83.6
KS-0061,Jersey,3.3,641.8,2,2025-01-15 07:28:00,14,38.96,41.87,17.53,65.94,446.33,19.03,69.53,27.26,10.46,4981.89,1.3,0.924,1.68,0,None,0,29.7,54.2,78.5
KS-0061,Jersey,3.3,641.8,2,2025-01-16 16:43:00,15,39.83,77.39,34.77,39.03,368.84,16.46,62.83,28.63,12.05,2257.48,2.1,0.879,1.34,1,BRD,1,27.6,88.5,80.2
KS-0061,Jersey,3.3,641.8,2,2025-01-17 18:50:00,16,39.36,85.2,28.48,47.5,366.52,18.55,67.28,25.9,13.75,2602.43,2.5,0.825,1.22,1,BRD,1,30.7,79.7,84.0
KS-0061,Jersey,3.3,641.8,2,2025-01-18 19:38:00,17,39.58,92.63,32.68,42.7,324.1,12.17,71.69,14.96,11.32,4375.56,2.5,0.787,1.25,2,BRD,1,37.2,66.6,91.3
KS-0061,Jersey,3.3,641.8,2,2025-01-19 18:13:00,18,40.57,74.43,37.92,47.73,290.8,13.56,60.19,13.82,11.28,4477.5,2.5,0.851,1.36,2,BRD,1,31.3,60.4,81.6
KS-0061,Jersey,3.3,641.8,2,2025-01-20 13:57:00,19,40.32,84.62,57.67,35.44,193.19,9.04,69.73,23.98,13.47,3569.53,2.2,0.872,1.33,2,BRD,1,34.1,75.8,88.6
KS-0061,Jersey,3.3,641.8,2,2025-01-21 18:28:00,20,40.4,82.73,35.95,31.64,177.71,7.51,81.05,14.17,12.73,3363.81,2.4,0.886,1.34,2,BRD,1,23.2,63.7,70.6
KS-0061,Jersey,3.3,641.8,2,2025-01-22 06:00:00,21,38.76,39.65,20.72,63.95,504.32,26.67,76.28,20.81,11.26,2941.62,1.4,0.973,1.52,0,None,0,27.4,70.4,77.5
KS-0061,Jersey,3.3,641.8,2,2025-01-23 15:59:00,22,38.31,76.95,27.06,74.19,432.44,20.51,69.21,22.88,11.94,3485.24,1.1,0.929,1.7,0,None,0,23.1,78.8,71.7
KS-0061,Jersey,3.3,641.8,2,2025-01-24 10:45:00,23,39.01,45.64,26.65,79.22,503.42,28.26,51.23,21.03,12.46,2919.62,1.4,0.987,1.55,0,None,0,36.2,49.3,86.1
KS-0061,Jersey,3.3,641.8,2,2025-01-25 09:14:00,24,38.77,69.9,22.61,66.73,455.44,20.76,63.44,15.92,12.42,4577.47,1.4,0.936,1.54,0,None,0,28.5,45.6,75.6
KS-0061,Jersey,3.3,641.8,2,2025-01-26 15:08:00,25,38.5,46.65,29.77,77.58,376.33,26.38,70.2,18.35,13.12,2992.81,1.3,0.962,1.57,0,None,0,37.7,57.7,90.0
KS-0061,Jersey,3.3,641.8,2,2025-01-27 18:48:00,26,38.84,46.99,20.24,80.82,393.7,22.59,59.99,29.22,12.19,3551.52,1.4,0.938,1.59,0,None,0,32.9,54.3,82.8
KS-0061,Jersey,3.3,641.8,2,2025-01-28 12:16:00,27,39.17,75.27,28.63,58.55,379.86,24.77,55.75,23.42,11.06,1941.11,1.1,0.978,1.51,0,None,0,39.1,70.9,95.2
KS-0061,Jersey,3.3,641.8,2,2025-01-29 11:47:00,28,38.99,45.92,25.2,68.09,517.08,21.35,40.13,14.33,12.87,4818.94,1.4,0.911,1.51,0,None,0,34.9,48.0,84.2
KS-0061,Jersey,3.3,641.8,2,2025-01-30 09:13:00,29,38.31,57.25,23.89,68.05,393.2,22.61,73.11,12.69,12.3,2997.17,1.4,0.94,1.68,0,None,0,33.6,44.8,81.9
KS-0062,Gir,4.8,475.9,2,2025-01-01 19:16:00,0,39.16,78.69,19.16,61.11,427.49,25.4,67.85,15.1,14.04,3007.48,1.3,0.992,1.59,0,None,0,24.8,58.8,72.4
KS-0062,Gir,4.8,475.9,2,2025-01-02 11:58:00,1,38.35,47.6,16.21,79.91,428.78,22.93,69.0,24.76,11.01,3547.5,1.0,0.943,1.55,0,None,0,39.4,83.6,98.8
KS-0062,Gir,4.8,475.9,2,2025-01-03 12:59:00,2,38.36,56.62,25.26,80.4,473.42,20.44,52.02,12.49,13.26,3296.57,1.1,0.981,1.56,0,None,0,35.8,50.7,85.9
KS-0062,Gir,4.8,475.9,2,2025-01-04 07:33:00,3,38.93,52.52,22.32,77.08,446.03,26.95,42.78,26.0,13.42,4986.58,1.0,0.909,1.42,0,None,0,35.3,60.9,87.4
KS-0062,Gir,4.8,475.9,2,2025-01-05 11:40:00,4,38.82,71.34,17.61,59.21,452.81,27.42,74.52,19.28,10.91,4153.06,1.3,0.955,1.42,0,None,0,36.0,50.1,86.0
